artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
Nas,0dWdR79QrYAzZ6lcnbHGCF,Represent feat. National Symphony Orchestra - (Live),0.0479,0.499,264389,0.86,0.0,11,0.867,-2.653,0,0.288,98.004,4,0.742,29
Nas,2Kl5Su2ojnW0sF6PqPeqCu,One Time 4 Your Mind feat. National Symphony Orchestra - (Live),0.113,0.416,202305,0.931,0.0,2,0.8029999999999999,-2.225,1,0.437,167.009,4,0.612,28
Skooly,1TcXfiV7ozpgNzm70oUL8S,Really Rich,0.0532,0.836,177633,0.604,0.0,11,0.121,-4.924,0,0.186,151.046,4,0.675,33
DJ Esco,4pY526gSQi6JshGXBZRUY0,Showed You,0.251,0.7490000000000001,267479,0.7020000000000001,0.0,0,0.1889999999999999,-4.2860000000000005,1,0.3879999999999999,157.981,4,0.653,42
Skizzy Mars,6VCcGNjMjXk3KP2Q9FQOEf,Help Me,0.241,0.7509999999999999,252339,0.603,0.0,5,0.115,-8.187000000000001,0,0.38,146.02,4,0.759,43
Rhys,0bKdC0xCobWOve76U8WKF6,No Vacancy,0.252,0.379,183680,0.731,0.0,10,0.0905,-3.646,0,0.171,87.54799999999999,4,0.544,49
DJ Esco,1M732H32aWAHYGDBOFU2br,No Slow Money,0.192,0.8759999999999999,170959,0.737,2.16e-06,2,0.0907,-6.533,1,0.291,146.031,4,0.711,40
Diplo,5bivI8bKEzUZyctk62zeI2,Look Back,0.148,0.488,219563,0.7659999999999999,0.0019199999999999,10,0.914,-4.876,0,0.0449,67.001,4,0.457,40
Sofi Tukker,153bdmJl6Nc8VPKUrfGnWH,That's It (I'm Crazy),0.0133,0.7979999999999999,204538,0.5429999999999999,0.000468,5,0.147,-6.257999999999999,0,0.0495,115.094,4,0.532,51
Johann Sebastian Bach,42BzWJsqOluqTc8K365JeB,"Concerto pour clavecin, BWV 1058: I. Allegro (Arr. pour flutes)",0.993,0.35,225560,0.0459,0.942,5,0.0923,-23.1,0,0.0536,49.344,4,0.397,11
Johann Sebastian Bach,6KlIaJOoIANtPqRFI5cQtE,"Ich habe genug, BWV 82: I. Ich habe genug",0.954,0.145,450413,0.2339999999999999,0.386,11,0.132,-13.909,0,0.0389,83.99,3,0.0883,6
Wet,66oRBJ8J4uLNK9Xc4cJaFs,Softens,0.293,0.457,345053,0.5820000000000001,0.000118,2,0.122,-6.553,1,0.0297,170.00599999999997,3,0.299,42
Johann Sebastian Bach,1onPsmT5O6HdmpkvukB4zA,"Brandenburg Concerto No. 1 in F Major, BWV 1046: I. Allegro non troppo",0.963,0.527,288800,0.434,0.867,5,0.0691,-11.380999999999998,1,0.0433,143.25,4,0.672,15
Johann Sebastian Bach,6LKJciHvY4zp0pa5QmNBot,"Brandenburg Concerto No. 1 in F Major, BWV 1046: IV. Menuetto - Trio - Menuetto - Polacca - Menuetto - Trio - Menuetto",0.957,0.348,441600,0.242,0.941,5,0.121,-13.955,1,0.0333,120.825,3,0.287,12
Johann Sebastian Bach,2uGHlaXvpILY8T61YH8307,"Brandenburg Concerto No. 3 in G-Dur, BWV 1048: I. Allegro",0.963,0.492,434707,0.3979999999999999,0.5820000000000001,7,0.184,-11.853,0,0.0477,152.053,4,0.64,15
Johann Sebastian Bach,0iVsojaKxXE2AGDbU7hmYj,"Brandenburg Concerto No. 4 in G Major, BWV 1049: I. Allegro",0.843,0.474,470893,0.392,0.00089,7,0.244,-13.389,1,0.0598,82.771,4,0.69,12
Johann Sebastian Bach,4G6lHqX5giaF2W4WLAcf60,"Orchestral Suite No. 2 in B Minor, BWV 1067: I. Ouverture",0.915,0.4629999999999999,670507,0.209,0.00031,10,0.123,-20.909,0,0.0394,99.583,4,0.418,8
Johann Sebastian Bach,7JYVOPvV5crRp9hALySpLQ,"Orchestral Suite No. 2 in B Minor, BWV 1067: II. Rondeau",0.963,0.3329999999999999,103960,0.0816,0.0112,10,0.0792,-22.257,0,0.0522,151.19799999999998,4,0.597,7
Johann Sebastian Bach,7t94qvkhkmd3A1UkDso30B,"Orchestral Suite No. 2 in B Minor, BWV 1067: III. Sarabande",0.948,0.193,179467,0.0642,0.000154,10,0.102,-22.424,0,0.0486,126.792,3,0.123,6
Johann Sebastian Bach,3bWN33vYmmhEbJhDxlhK28,"Orchestral Suite No. 2 in B Minor, BWV 1067: IV. Bourrées I & II",0.906,0.395,106320,0.24,0.0052,10,0.408,-21.04,0,0.0348,114.668,4,0.88,6
Johann Sebastian Bach,2x9Vi2kyaIkzcKHezqAmVp,"Orchestral Suite No. 2 in B Minor, BWV 1067: V. Polonaise I & II",0.943,0.3779999999999999,201987,0.0385,0.0529,10,0.16,-23.007,0,0.0421,117.242,4,0.452,7
Johann Sebastian Bach,7AF4wRxaMW8as7C0zmjxuP,"Orchestral Suite No. 2 in B Minor, BWV 1067: VI. Menuet",0.871,0.4429999999999999,71093,0.103,5.45e-06,10,0.253,-21.735,0,0.0377,130.439,3,0.653,7
Johann Sebastian Bach,6fUYQGsFV5es8y3L3CKq81,"Brandenburg Concerto No. 6 in B-Flat Major, BWV 1051: II. Adagio ma non tanto",0.675,0.0659,347107,0.186,0.8809999999999999,3,0.0971,-19.105,1,0.0425,69.488,4,0.073,9
Johann Sebastian Bach,0I8TO1AZvwheyL9mhH119X,"Brandenburg Concerto No. 6 in B-Flat Major, BWV 1051: III. Allegro",0.957,0.425,369200,0.284,0.629,10,0.0805,-15.588,1,0.0372,109.947,4,0.5760000000000001,9
Johann Sebastian Bach,5O6VdhwsfIvv27sMcAocEH,"Concerto for Flute, Violin & Harpsichord in A Minor, BWV 1044: I. Allegro",0.856,0.286,528120,0.184,1.8e-06,8,0.134,-21.476,0,0.0346,136.579,4,0.442,7
Johann Sebastian Bach,37CopEviKCDM1yjMf0EWg8,"Concerto for Flute, Violin & Harpsichord in A Minor, BWV 1044: III. Alla breve",0.866,0.247,428360,0.179,1.91e-05,8,0.172,-20.971,0,0.0324,73.27,4,0.36,5
Johann Sebastian Bach,61AinNmrogTyL6h2thQx1T,"Concerto for Flute, Violin & Harpsichord in A Minor, BWV 1044: II. Adagio ma non tanto e dolce",0.903,0.305,305000,0.0351,0.000109,11,0.088,-30.394,1,0.0384,79.20100000000001,3,0.322,5
Johann Sebastian Bach,3Vhoh1oIScfHUGmTMkF8eu,"Die Kunst der Fuge, BWV 1080 (Arr. for Chamber Ensemble): Fugue No. 12",0.962,0.437,303707,0.162,0.813,2,0.113,-12.96,0,0.0448,81.404,3,0.149,6
Johann Sebastian Bach,37TM7oNGUqhy3eJjjMX5BB,"Die Kunst der Fuge, BWV 1080 (Arr. for Chamber Ensemble): Fugue No. 10",0.974,0.437,539880,0.0585,0.823,2,0.114,-22.692,0,0.0368,119.679,4,0.255,6
Johann Sebastian Bach,6FKnbQyzEz1ILqNMDdQLDx,"Die Kunst der Fuge, BWV 1080 (Arr. for Chamber Ensemble): Fugue No. 1",0.986,0.2769999999999999,235667,0.186,0.962,2,0.111,-10.713,0,0.0344,178.046,4,0.173,8
Johann Sebastian Bach,6cYvNJlReu4tmHGLeEYu9f,"Ich will den Kreuzstab gerne tragen, BWV 56: I. Ich will den Kreuzstab gerne tragen",0.96,0.104,457453,0.267,0.249,6,0.345,-13.07,0,0.0358,64.292,4,0.0934,3
Johann Sebastian Bach,4ScF0VdB6u0geF2YcrTgzg,"Die Kunst der Fuge, BWV 1080 (Arr. for Chamber Ensemble): Fugue No. 7",0.969,0.363,336280,0.13,0.862,2,0.113,-19.321,0,0.0352,133.47799999999998,4,0.38,7
Johann Sebastian Bach,1axbFcNHYNbEayD9wLPALj,"Die Kunst der Fuge, BWV 1080 (Arr. for Chamber Ensemble): Fugue No. 5",0.882,0.431,230947,0.2339999999999999,0.934,2,0.123,-16.375,0,0.0347,115.355,4,0.446,6
Johann Sebastian Bach,2H1RJQxoJHCzuQr1ImDESM,"Die Kunst der Fuge, BWV 1080 (Arr. for Chamber Ensemble): Fugue No. 13",0.971,0.503,275827,0.155,0.836,2,0.1009999999999999,-18.446,0,0.0562,111.11,4,0.696,6
Johann Sebastian Bach,64lD3FuqK4P68pnErcB2IX,"Die Kunst der Fuge, BWV 1080 (Arr. for Chamber Ensemble): Fugue No. 4",0.959,0.449,548667,0.217,0.87,2,0.0696,-11.925999999999998,0,0.03,106.776,4,0.222,6
Johann Sebastian Bach,45RP1ah24Fquw6GN6oGoGR,"Ich will den Kreuzstab gerne tragen, BWV 56: II. Mein Wandel auf der Welt",0.935,0.299,113680,0.2339999999999999,6.73e-05,11,0.11,-14.524,0,0.0355,99.305,4,0.181,1
Johann Sebastian Bach,2zhfGtm60ifuHEDLjmKPa5,"Ich will den Kreuzstab gerne tragen, BWV 56: III. Endlich, endlich wird mein Joch",0.952,0.34,392160,0.49,0.3289999999999999,6,0.15,-13.285,0,0.042,89.476,4,0.664,2
Johann Sebastian Bach,5rvppLApEAVmJ0XUaS8qtG,"Die Kunst der Fuge, BWV 1080 (Arr. for Chamber Ensemble): Fugue No. 17",0.979,0.521,376453,0.262,0.903,5,0.0926,-14.211,1,0.0348,129.661,4,0.3829999999999999,5
Johann Sebastian Bach,3S3CdN2i6QV2pdxFgWlH4j,"Ich will den Kreuzstab gerne tragen, BWV 56: IV. Ich stehe fertig und bereit",0.942,0.276,96373,0.1989999999999999,2.64e-05,6,0.0987,-14.986,1,0.0348,134.608,3,0.0781,1
Johann Sebastian Bach,2XQFjyLDF7IoUglBdCTk4V,"Ich will den Kreuzstab gerne tragen, BWV 56: V. Komm, o Tod, du Schlafes Bruder",0.968,0.171,99493,0.251,0.0175,11,0.186,-12.173,0,0.0355,140.11,1,0.108,1
Johann Sebastian Bach,5XUuVWJhjVS3dyYQv1TLzk,"Der Friede sei mit dir, BWV 158: I. Der Friede sei mit dir",0.957,0.416,115987,0.127,0.0,6,0.111,-17.624000000000002,1,0.0477,78.783,3,0.0809,3
Johann Sebastian Bach,5XmLezxb1jaMurxejpKKYO,"Der Friede sei mit dir, BWV 158: II. Welt, ade, ich bin dein mude",0.966,0.235,434320,0.142,3.79e-05,6,0.159,-14.255999999999998,1,0.0408,105.758,4,0.102,3
Johann Sebastian Bach,12aZooiKUiQDl3kp9Wukdg,"Der Friede sei mit dir, BWV 158: III. Nun Herr, regiere meinen Sinn",0.979,0.367,97440,0.115,0.0,3,0.11,-16.847,0,0.0434,96.209,3,0.0846,2
Johann Sebastian Bach,377lXo4opJO3jEeam6pycx,"Der Friede sei mit dir, BWV 158: IV. Hier ist das rechte Osterlamm",0.961,0.225,78240,0.186,0.893,3,0.132,-10.815,0,0.0364,69.715,3,0.233,3
Johann Sebastian Bach,7zkIt11k92y2KHxfgFU76q,"Ich habe genug, BWV 82: II. Ich habe genug! Mein Trost ist nur allein",0.969,0.414,80147,0.0945,0.0,2,0.121,-17.91,1,0.0639,79.968,4,0.145,2
Johann Sebastian Bach,0M2fDuWouUZgjIRRANGMum,"Ich habe genug, BWV 82: III. Schlummert ein, ihr matten Augen",0.976,0.205,601400,0.154,0.2339999999999999,2,0.11,-17.01,1,0.0344,104.87,4,0.135,2
Johann Sebastian Bach,0cWRgDyEDLmFqZ2GCorxeh,"Ich habe genug, BWV 82: IV. Mein Gott! Wann kömmt das schöne",0.969,0.3279999999999999,54107,0.122,2.55e-06,11,0.146,-18.036,0,0.0496,93.69,3,0.0565,1
Johann Sebastian Bach,7JgosQGtRkhKYERJzCxbcV,"Ich habe genug, BWV 82: V. Ich freue mich auf meinen Tod",0.948,0.476,205413,0.439,0.128,11,0.152,-12.066,0,0.0367,87.10700000000001,3,0.723,2
at Wendys,1fHfF8eW8uTM9JlP0vPdPR,Twitter Fingers,0.114,0.778,108635,0.642,3.9e-05,9,0.123,-6.348,1,0.131,151.111,4,0.367,32
Nengo Flow,4w1hCRHk7evVjwKWLXvAVi,Bugatti,0.0994,0.649,243304,0.845,0.0,0,0.1169999999999999,-4.034,0,0.2319999999999999,129.93,4,0.436,17
The Script,49ONHnKF5FyLt3Fr1fP36e,Crazy World - Live from Dublin,0.599,0.4589999999999999,264147,0.672,0.0,2,0.963,-5.789,1,0.0356,94.46,4,0.3989999999999999,38
The Script,0ShisqdvyLS59YVgE8xGCC,No Man is an Island - Acoustic,0.263,0.6809999999999999,239160,0.73,0.0,4,0.0779,-5.643,0,0.0803,144.915,4,0.728,42
Christopher,6L2TOTO0JjlVuKBnIuWcVY,Bad,0.0664,0.7609999999999999,190372,0.585,0.0,1,0.505,-7.252000000000001,0,0.1,96.09,4,0.684,57
Eric Bellinger,0gBQqQprEl6xJJ7HParBKf,Staring at the Ceiling (Remix) (feat. DOM KENNEDY),0.421,0.46,209711,0.648,0.0,8,0.111,-7.588999999999999,1,0.294,127.945,4,0.401,32
Mario Bautista,1Ju3hNFWkgMEp7xlgmrVKH,#Maldeamores,0.141,0.728,208413,0.804,5.15e-05,5,0.5579999999999999,-3.127,0,0.122,181.975,4,0.8059999999999999,54
Wale,58NFEq12nMvczhXgXVCsXW,Negotiations,0.607,0.642,186549,0.865,0.0,10,0.0883,-1.711,1,0.3779999999999999,100.94,4,0.735,39
4B,3MnO4NzyGKxgJyoTYB1FMQ,Whistle,0.00133,0.85,168000,0.873,0.00247,5,0.069,-2.698,0,0.275,139.988,4,0.507,47
Mike Stud,0qfW5s1x2ctlZS8sH7EYvw,Big Man,0.254,0.685,98750,0.4579999999999999,1.03e-06,7,0.146,-9.701,1,0.405,136.155,4,0.402,38
Alex Gaudino,5jiC2Fg2xDmkmQXKep5Um8,Never Give Up on Love - Dyson Kellerman Remix,0.0418,0.693,308412,0.978,0.0479,7,0.4,-3.821,0,0.123,122.992,4,0.503,47
Sasha Sloan,5SmneADuxDxemFoAcmGPbJ,Here,0.648,0.621,162027,0.257,1.7e-06,4,0.0715,-13.307,1,0.034,79.92399999999999,4,0.3289999999999999,48
Busta Rhymes,3Tt9CEnGYd69ZrUGpiTe2Z,Get It,0.00498,0.731,185018,0.804,0.0,10,0.0751,-4.043,1,0.3,137.385,4,0.6459999999999999,52
Famous Dex,4HCABp1u1eHvvV8PGTtymO,SAID SO,0.0317,0.609,300000,0.764,3.12e-06,0,0.0788,-6.812,0,0.0366,156.056,4,0.588,41
Kygo,76c4KOymiPUkWEeIIc0DQr,Stranger Things - Alan Walker Remix,0.146,0.659,178413,0.742,0.0,0,0.217,-4.624,1,0.0283,106.947,4,0.7290000000000001,69
Famous Dex,4hCYa5GRftESDVAprQATuW,THEM DAYS,0.423,0.687,210000,0.525,0.0,4,0.0862,-8.971,1,0.555,162.127,4,0.501,40
at Wendys,6z3OqNtss7x8e1pNrt7gBm,Rest in Grease,0.0296,0.818,90842,0.514,2.31e-05,11,0.139,-5.587999999999999,0,0.419,148.084,4,0.507,31
Flosstradamus,5QV4KuPpGvOzRobFNGYTkm,MVP (feat. Smokepurpp),0.253,0.767,145455,0.785,0.000279,0,0.12,-7.335,0,0.294,132.05100000000002,4,0.609,39
Famous Dex,0K33dHulKPeT66amo4zkCx,CHUMP,0.026,0.6829999999999999,156000,0.637,7.18e-05,2,0.355,-9.608,1,0.391,145.936,4,0.368,40
Tinlicker,2n86VXvZ68L5muM1j3faIo,Nothing Without You,0.172,0.525,222581,0.7809999999999999,0.748,0,0.204,-7.21,1,0.0506,123.94,4,0.103,48
"nothing,nowhere.",4IPKfv5dbRdfQujHMtsPcc,rejecter,0.0795,0.629,248547,0.53,0.0675,4,0.088,-11.759,0,0.0324,120.039,4,0.0689,49
Cheat Codes,1VbYUJqojug2wOtp74cA93,NSFW,0.115,0.823,158720,0.7440000000000001,0.185,1,0.3339999999999999,-6.007999999999999,1,0.141,124.007,4,0.6709999999999999,40
Kygo,19SEn5eUuuixwxFPNtrq7D,This Town - Gucci Mane Edit,0.508,0.735,202267,0.4629999999999999,4.48e-06,10,0.0998,-7.763999999999999,0,0.0789,147.965,4,0.526,55
DJ Esco,6bkSgfytOXAt8KvtAxLfe1,Walk Thru,0.211,0.782,298863,0.855,0.0,4,0.0849,-3.315,0,0.382,152.121,4,0.568,37
Wolfgang Amadeus Mozart,39FV6nhzzNnnxdFUTtD11b,"Requiem in D Minor, K. 626: III, Pt. 6. Lacrymosa",0.727,0.237,204000,0.1369999999999999,0.777,2,0.107,-11.54,0,0.0383,126.805,3,0.0432,20
Sofi Tukker,4o3B718MLAePzaSUcj8pR8,Fuck They,0.0771,0.8190000000000001,184053,0.591,0.00182,7,0.305,-8.81,1,0.098,126.981,4,0.6970000000000001,52
Bruno Mars,04OERuULAbFq54j25v5dZ4,Finesse (James Hype Remix) [feat. Cardi B],0.28,0.698,235732,0.76,3.63e-05,5,0.0577,-5.797999999999999,0,0.106,122.877,4,0.7929999999999999,52
Wolfgang Amadeus Mozart,0uhXA2INyyvkf1209cFW1i,"Requiem in D Minor, K. 626: I. Introitus - Requiem aeternam & II. Kyrie",0.821,0.237,432920,0.254,0.873,2,0.1009999999999999,-10.544,0,0.032,104.091,4,0.1889999999999999,18
Wolfgang Amadeus Mozart,6flQ9JjhWVdhYhmUwebW7w,"Requiem in D Minor, K. 626: III, Pt. 1. Sequentia - Dies irae",0.636,0.384,100520,0.569,0.978,7,0.142,-8.215,0,0.0311,87.476,4,0.688,15
Wolfgang Amadeus Mozart,2kj96lpJpyt47RLe7L49EU,"Requiem in D Minor, K. 626: III, Pt. 2. Tuba mirum",0.951,0.267,208440,0.1639999999999999,0.297,10,0.315,-13.671,1,0.0429,76.819,4,0.125,13
Wolfgang Amadeus Mozart,3SvxHmCyy3efcPXDJQ5saA,"Requiem in D Minor, K. 626: III, Pt. 3. Rex tremendae",0.906,0.462,106667,0.201,0.877,7,0.103,-9.665,0,0.0362,117.034,4,0.294,14
Wolfgang Amadeus Mozart,5erlANzIQHaGJKBPzGsxKC,"Requiem in D Minor, K. 626: III, Pt. 4. Recordare",0.831,0.317,314973,0.141,0.8759999999999999,5,0.1119999999999999,-12.752,1,0.0322,74.414,3,0.205,12
Wolfgang Amadeus Mozart,5z2HJWYmZ1St0pKiaIrjEz,"Requiem in D Minor, K. 626: III, Pt. 5. Confutatis",0.932,0.315,135533,0.115,0.963,0,0.13,-13.073,1,0.0402,75.617,4,0.1689999999999999,13
Wolfgang Amadeus Mozart,48zRmr9yBvCjQ4IAevlMO6,"Piano Sonata No. 10 in C Major, K. 330: I. Allegro",0.991,0.4379999999999999,371400,0.0491,0.914,0,0.0717,-28.032,1,0.0395,138.69899999999998,4,0.654,13
Wolfgang Amadeus Mozart,3vjpB48Cbu9c1AB3SEsu4J,"Requiem in D Minor, K. 626: IV, Pt. 1. Domine Jesu",0.916,0.304,205467,0.278,0.936,7,0.122,-11.204,0,0.0289,93.035,4,0.299,13
Wolfgang Amadeus Mozart,4kTg8yHIaApgomZ2dhHNtM,"Requiem in D Minor, K. 626: IV, Pt. 2. Hostias",0.841,0.214,218933,0.15,0.722,3,0.1,-11.942,1,0.0415,85.87799999999999,3,0.069,12
Wolfgang Amadeus Mozart,0ceFM990YYkTgjc1J2Vcxc,"Requiem in D Minor, K. 626: VII. Communio & VIII. Lux aeterna",0.758,0.239,504880,0.265,0.816,5,0.268,-10.831,1,0.0335,104.1,4,0.108,12
Wolfgang Amadeus Mozart,2LFOtmvCrbKtakRQ91vYcp,"Variations in C Major on ‘Lison dormait,’ K. 264",0.989,0.461,916507,0.0842,0.916,0,0.121,-26.792,1,0.0452,130.496,4,0.22,11
Wolfgang Amadeus Mozart,2ejMUMoPikSzZH3VmUKwEO,"Piano Sonata No.1 0 in C Major, K. 330: III. Allegretto",0.992,0.34,357080,0.0461,0.906,0,0.103,-29.03,1,0.04,85.441,4,0.509,10
Wolfgang Amadeus Mozart,2iA16Oy5OupF7soLuUwjIE,"Fantasy in C Minor, K. 475",0.991,0.355,725970,0.00873,0.885,7,0.0824,-27.718000000000004,1,0.0498,158.368,4,0.1009999999999999,10
Famous Dex,4w43aVAgCJULKqIx9wdSMF,XOXO,0.0445,0.73,120000,0.534,8.55e-06,9,0.103,-10.127,1,0.348,146.064,4,0.39,40
Jim Jones,5CBMymF483H8TGcOAfPc6n,Still Dipset (feat. Juelz Santana & Avon Carter),0.013,0.585,201691,0.792,0.0,1,0.126,-6.541,1,0.3979999999999999,174.96400000000003,4,0.752,31
J Romero,05MNZcMNGOFSBpPXxIHUxW,Loco,0.418,0.6809999999999999,236759,0.6559999999999999,1.71e-06,11,0.608,-5.167999999999999,0,0.179,171.85299999999998,4,0.541,40
Jim Jones,0I18FtUzsemLMXQUqAlyRB,Gotta Play the Game (feat. YFN Lucci),0.0367,0.7240000000000001,219638,0.8420000000000001,0.0,11,0.794,-6.607,0,0.55,154.04,4,0.41,37
GoldFish,0xvEcbhzpGEiMK05BE4UjC,Hold Your Kite,0.135,0.602,180938,0.598,0.0,11,0.107,-7.38,1,0.0559,104.968,4,0.349,37
ODESZA,34dWNUel0W4hPSQp8Svce8,Higher Ground - Reske Remix,0.5720000000000001,0.679,189278,0.446,2.03e-05,6,0.151,-8.155,1,0.0597,96.981,4,0.33,35
Jack White,0iCUBrpsGH8xtIBE9Yy0iZ,Ice Station Zebra,0.304,0.5479999999999999,239587,0.612,0.00217,5,0.173,-9.841,0,0.22,97.368,4,0.555,39
Yellow Claw,3jWdJUV2FHcjV3ckulNUbw,Villain - Acoustic Version,0.35,0.899,130732,0.4579999999999999,0.0,7,0.129,-4.118,1,0.0428,105.938,4,0.69,27
SG Tip,5y2mtvEVOJgx8B4oMRm4GG,Push Up (feat. SmokePurpp & Yung Bans),0.384,0.81,157000,0.521,0.0,1,0.133,-11.576,1,0.62,149.886,4,0.532,33
Jack White,0A3JTAIflJc9Z7nbOVYlAh,Connected By Love,0.358,0.425,277800,0.6659999999999999,0.000445,2,0.135,-6.835,1,0.177,182.541,3,0.469,43
YFN Lucci,7nKj727vwVLZAKqEZoURef,The King,0.3779999999999999,0.598,163813,0.451,0.0,1,0.122,-8.061,1,0.2689999999999999,110.003,5,0.228,39
THEY.,4zSawnl0vzdXiwOhsWN1qJ,Thrive,0.141,0.6,144440,0.833,0.0,1,0.358,-4.454,1,0.0786,138.162,4,0.429,44
Ludwig van Beethoven,3ljgnMGoZAWmtBECN55b1v,"Cello Sonata No. 3, Op. 69 in A Major: Adagio Cantabile- Allegro Vivace",0.982,0.32,528889,0.182,0.8909999999999999,4,0.099,-19.928,1,0.0405,153.711,4,0.195,12
Sofi Tukker,7osbtG7ejt3wp57WeBsPXQ,Energia,0.00582,0.725,187707,0.775,0.0145,10,0.174,-5.773,0,0.0447,134.997,4,0.753,48
YFN Lucci,2PcsMrQLou8U7Oos06kGyr,Keep It Real (feat. YFN Trae Pound),0.166,0.831,244960,0.58,0.0,4,0.0833,-7.477,0,0.07,99.979,4,0.263,41
Bingo Players,5csMMYOOmSeNRQQEolmraJ,Everybody,0.0921,0.573,163770,0.782,0.000109,5,0.257,-3.141,1,0.0553,126.988,4,0.616,42
Lauren Sanderson,2TonM22z4aw4Sx2wDakRam,Written In The Stars (with PnB Rock),0.000599,0.619,222583,0.8190000000000001,0.0,8,0.551,-4.415,1,0.038,81.00399999999999,4,0.293,47
Trap Capos,6IXSuBSTbM4c34951Zc8Ub,Antes y Después,0.286,0.804,231133,0.727,0.0,5,0.682,-6.314,0,0.146,115.083,4,0.381,51
THEY.,0t6e73xslUdUY9XLGPnp45,Ain't the Same,0.00785,0.75,227638,0.517,0.000331,3,0.0925,-6.269,0,0.0587,153.958,4,0.526,46
The War On Drugs,3rkthwB3L8meehm3EjxECh,In Chains - Edit,0.00265,0.486,247013,0.956,0.341,11,0.134,-4.565,1,0.0741,137.637,4,0.667,40
Justin Timberlake,1A3HUsPzNcHSpZdNIGH1oH,Hers (interlude),0.619,0.446,61373,0.318,0.00643,6,0.21,-14.528,1,0.0397,101.49,4,0.135,50
Vertical Worship,78wyAJJM6TsN428S5ScPg7,Hallelujah Amen (feat. Jon Guerra),0.208,0.226,318969,0.485,0.0,10,0.7190000000000001,-8.094,1,0.0421,139.783,4,0.212,28
Hazers,7IiwfiQbeUQ2r3TUcPJAdg,Drive,0.0442,0.78,207994,0.7709999999999999,0.0,9,0.129,-6.526,1,0.0994,119.951,4,0.4539999999999999,41
Fetty Wap,79qQr4dWEU2rkKaNxLb6YS,Could You Believe It,0.0375,0.8290000000000001,193654,0.574,0.0,1,0.0935,-4.737,1,0.0932,149.959,4,0.379,41
Ludwig van Beethoven,55DAAjiZ0AcWqktg1Ju7tN,"Cello Sonata No. 1, Op. 5 No. 1 in F Major: Adagio Sostenuto",0.983,0.347,161469,0.0136,0.939,5,0.099,-24.421,1,0.0372,80.377,4,0.0737,11
Sofi Tukker,5DUj3FwWuczKwsNAU8lgvE,Baby I'm A Queen,0.00147,0.642,208520,0.813,0.7609999999999999,6,0.363,-4.394,0,0.0305,119.965,4,0.2019999999999999,46
Shaggy,61VPdCnW6NuO6OVDNY4i9S,Why,0.012,0.435,170417,0.846,0.0,7,0.372,-3.534,0,0.113,98.061,4,0.693,43
Ludwig van Beethoven,5Nu84NjOxlOoEM6fHpPuwN,"Cello Sonata No. 1, Op. 5 No. 1 in F Major: Allegro",0.978,0.357,887821,0.153,0.925,5,0.1009999999999999,-21.808000000000003,1,0.0359,140.59799999999998,4,0.217,11
Ludwig van Beethoven,2cvq7bZKYmdxfGKf4Ec1uV,"Cello Sonata No. 1, Op. 5 No. 1 in F Major: Rondo-Allegro Vivace",0.979,0.418,407769,0.216,0.91,5,0.166,-21.914,1,0.039,141.609,3,0.2739999999999999,8
Ludwig van Beethoven,5Rkfs5ivumONK9pBIq5vwF,"Cello Sonata No. 2, Op. 5 No. 2 in G Minor: Adagio Sostenuto e Espressivo",0.986,0.222,316387,0.0302,0.89,3,0.1,-25.159,1,0.0489,73.55,4,0.0603,8
Ludwig van Beethoven,4XZE5poILP82gPVG6F83KQ,"Cello Sonata No. 2, Op. 5 No. 2 in G Minor: Allegro Molto Più Tosto Presto",0.988,0.461,587059,0.151,0.861,7,0.0914,-20.556,0,0.0344,109.217,4,0.237,8
Ludwig van Beethoven,2hK9yX196rYzMH1LZKnjkG,"Cello Sonata No. 2, Op. 5 No. 2 in G Minor: Rondo-Allegro",0.982,0.422,529719,0.158,0.917,7,0.114,-22.498,1,0.0329,143.31,4,0.49,7
Ludwig van Beethoven,7bjaCCynwyc9tVY21o0SFL,"Cello Sonata No. 3, Op. 69 in A Major: Allegro ma non Tanto",0.97,0.281,739118,0.109,0.916,4,0.0895,-21.809,1,0.0383,138.22299999999998,4,0.157,10
Sofi Tukker,2zMdneIAak8dP4KteMkZCW,Johny,0.026,0.664,185293,0.55,0.5429999999999999,7,0.531,-7.196000000000001,1,0.0434,92.027,4,0.441,47
Jimmy Buffett,1bRYl3cSSEfylO2NyaYjCv,"Breathe In, Breathe Out, Move On - Live",0.865,0.456,230587,0.542,6.84e-06,11,0.465,-5.59,1,0.0299,113.698,4,0.271,24
Ludwig van Beethoven,4PcOcJDYEpGHq5gePgDdNF,"Cello Sonata No. 3, Op. 69 in A Major: Scherzo- Allegro Molto",0.982,0.457,316083,0.183,0.916,4,0.148,-18.704,0,0.0389,153.789,4,0.479,8
Ludwig van Beethoven,1PjZsgTv9DJZYouQ6hiatr,"Cello Sonata No. 4, Op. 102 No. 1 in C Major: Andante",0.98,0.1889999999999999,145852,0.031,0.906,0,0.103,-28.783,1,0.039,77.426,3,0.186,7
Ludwig van Beethoven,0eXRpxIARryyCdbPkPmC39,"Cello Sonata No. 4, Op. 102 No. 1 in C Major: Allegro",0.963,0.434,304287,0.148,0.915,9,0.0868,-19.364,0,0.0384,143.05200000000002,4,0.244,7
